Municipio ;Departamento;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Chachagui;Nariño;90.83114555;102.0519428;99.07208948;109.9140697;118.0240067;148.2562675;126.442511;142.5421009;195.4985663;187.167913;219.7120719;204.1752289
El Charco;Nariño;65.4885689;61.51573333;71.58367145;138.3367362;126.1198732;154.7060927;128.1539493;130.7114531;134.2511674;160.2112899;133.356924;202.2253799
El Penol;Nariño;31.12736768;28.15037576;32.48794077;36.39574831;51.0377046;46.93132566;61.06818843;84.25296734;65.39739862;56.68812869;69.95766177;82.31505167
El Rosario;Nariño;31.86733738;36.74148396;38.16641185;40.4064447;42.73345692;46.18262867;60.38020842;68.98277942;53.69434495;118.0073521;88.76864818;115.1419251
El Tablon ;Nariño;41.55543922;42.82038816;51.6910503;57.34027633;63.82742218;73.24345848;94.5753235;51.76748838;91.38626034;87.9218889;104.3984129;125.5810635
El Tambo;Nariño;63.06320503;63.51277872;82.08684136;80.32416349;89.75333989;88.88016445;95.55834056;109.6181762;117.5757678;114.1444815;144.0716291;195.6852079
Funes;Nariño;19.56282996;23.42274456;29.30207151;30.07056823;33.34078349;34.25666645;42.39586669;50.54373359;54.10161717;56.71976397;66.91732169;97.17137946
Guachucal;Nariño;79.63841927;91.04752094;100.0865986;107.5903848;123.4695733;143.9986322;144.6376692;160.2882346;157.0977647;161.4338428;182.1243782;217.0065489
Guaitarilla;Nariño;55.41659123;58.22556392;64.02890123;68.89087475;75.82435507;78.94449497;86.59084968;104.5724597;112.2414783;109.04804;136.6884044;166.1280241
Gualmatan;Nariño;31.4311864;34.81387499;47.33548105;54.24107475;58.19249589;67.85269388;80.89977539;94.11533133;75.9065005;62.22967273;86.53831766;98.46252302
Iles;Nariño;58.02321419;47.46720504;54.67343135;55.60737633;66.29002986;72.13096389;73.9501692;77.40747058;82.77945244;69.4094888;81.26241649;98.57113948
Imues;Nariño;37.57858539;36.63661671;55.91018586;43.51711317;45.27266188;49.23684373;55.0711006;56.04543656;57.35825976;62.37919532;73.96897364;89.07368507
Ipiales;Nariño;666.074079;708.6640688;820.2476664;933.0245124;963.5303299;1094.905627;1194.568527;1266.524644;1321.830718;1261.944623;1495.122602;1699.237504
La Cruz;Nariño;47.58349753;50.24405392;57.66764168;59.70665402;64.15412814;69.55541779;81.25630774;79.47264243;85.67555527;84.07103211;103.1144464;123.2324037
La Florida;Nariño;64.02196278;59.48143957;64.50468752;68.11933458;64.97628347;66.67240121;82.5139493;81.12621495;82.28294722;86.08286126;106.2953155;156.1415862
La Llanada;Nariño;29.61503111;34.82097475;24.67259899;24.07401168;23.73061384;28.03747144;33.34980369;30.14357661;32.61840017;37.61918343;35.45405894;42.04719948
La Tola;Nariño;17.6257751;21.31576235;23.49739877;25.03795091;23.79789522;29.51165121;29.7779395;27.39601306;26.60254853;26.66855093;28.75878543;33.50251776
La Union;Nariño;129.0915379;146.1009277;154.228528;161.6731871;173.1740128;205.6464965;233.7147369;235.8329799;224.5937926;228.4036628;269.9302156;336.9342224
Leiva;Nariño;33.84366181;40.55161928;44.58494121;49.60495228;49.24302655;50.64983741;58.34550004;60.87234662;69.33533528;65.19746538;62.88364935;94.10658586
Linares;Nariño;38.53986825;38.29005066;44.49518172;47.8745597;54.04997743;58.03444754;63.01633347;71.32303522;72.80230433;76.971116;99.16982576;126.4274027
Los Andes;Nariño;44.79892916;60.37306586;56.04863561;56.89534049;62.27965274;64.76038726;63.0452231;67.73511793;66.2384959;55.16852515;62.36037869;68.76946287
Magui;Nariño;43.21997614;60.81522256;103.0529256;123.2871823;132.7144015;164.2418307;96.70529676;66.78799103;71.84714027;73.50024742;67.06681224;80.87619423
Mallama;Nariño;25.1192002;25.88816526;28.46620068;30.57231667;32.19269791;38.91233385;43.63475568;41.32200339;45.53905403;46.550655;57.96756229;69.7084148
Mosquera;Nariño;22.69421131;26.79224791;30.15637628;30.54663336;31.8397556;32.56611699;34.61482586;36.73937857;37.59175435;36.21801;40.77615044;47.65140562
Narino;Nariño;30.63036292;25.74886795;29.36735108;32.47327175;32.05129978;32.61268645;37.64990983;35.23468245;36.09915332;39.34906726;44.49544884;45.67087799
Olaya Herrera;Nariño;57.19303532;53.43612499;59.87593738;61.47155379;66.5166627;81.13847252;88.12177636;85.90464312;93.031951;82.22441547;93.73270393;121.3883632
Ospina;Nariño;34.62491169;38.97200854;42.54826589;64.16225261;78.69897761;83.78672411;57.15381809;60.13782436;62.73323225;58.52412202;67.34129043;76.24559052
Francisco Pizarro;Nariño;33.17181498;34.32516991;34.92767234;37.35254768;41.81654974;50.5798143;58.70950693;53.92183165;45.41711806;43.17916674;49.55072563;67.09662535
Policarpa;Nariño;41.74988075;45.15367326;53.06320326;52.8766502;54.41957242;57.34422186;61.63629971;66.39390221;62.03132519;65.41669418;76.91359796;91.85362722
Potosi;Nariño;55.79219054;59.65595476;67.94641245;74.86606575;86.00618379;81.97001348;82.19391983;89.99069702;133.5438572;251.1479866;288.0396905;380.8061358
Providencia;Nariño;21.78732461;19.7108167;21.55017747;24.19648615;26.86470757;28.07088059;30.10709965;26.62168674;27.42017531;28.62106994;33.22512599;38.32531173
Puerres;Nariño;40.36231227;40.06040884;43.14338173;43.13438702;47.37635591;50.50074223;58.1430923;63.82868939;59.0199706;61.3836819;78.49897094;96.5305631
Pupiales;Nariño;86.36067109;107.4669693;106.164795;100.5949655;148.1292183;194.3474197;196.0971462;195.1234858;188.2340823;152.5143128;186.4777141;249.7875713
Ricaurte;Nariño;48.27801718;48.82618974;45.24075748;55.97720907;57.93590806;61.41279842;70.68073403;80.68990686;87.11764632;82.48073377;118.8420235;164.0888102
Roberto Payan;Nariño;31.77888474;87.83080669;127.075829;90.06258531;90.3802518;97.4894002;59.48168563;52.86319239;51.87408998;45.66236038;135.0566098;203.2114681
Samaniego;Nariño;129.1083937;133.2755556;129.2255955;140.5484672;143.9234116;164.353979;173.9938425;195.5353565;168.4830913;177.0733756;202.7480857;202.8492724
Sandona;Nariño;88.32139939;91.89890892;104.7443539;110.2736835;116.2171221;120.3370174;130.4870962;129.2847296;162.7134046;158.5474134;173.1007754;223.9918635
San Bernardo;Nariño;35.22202505;32.99871909;45.58758488;50.13309975;45.25573197;61.92035373;55.08450658;60.12787989;55.66000004;56.61071725;63.45534597;77.6134649
San Lorenzo;Nariño;76.81514819;85.93370916;95.88827042;98.24807356;96.42922919;110.2057092;144.6364211;146.8595953;140.1464838;147.2996547;177.5813926;208.0812047
San Pablo;Nariño;48.75450286;53.79031367;66.88796106;70.07344708;78.78485026;81.85159453;87.07948682;93.94521449;102.7490819;106.6643478;118.0588934;135.6059978
San Pedro De Cartago;Nariño;20.54288207;22.08406607;25.89014163;23.96037237;33.21326818;40.60227166;47.91150624;64.13892709;67.32276831;69.63195239;76.50116176;90.7284081
Santa Barbara;Nariño;69.29573696;144.205678;75.59431231;40.10420624;146.8364812;231.2232721;88.94245137;52.03713702;114.5456454;126.0086391;129.2938318;133.7247472
Santacruz;Nariño;33.05112718;30.93513168;36.20970439;38.26932649;42.55808425;47.47189701;52.41389525;53.91681917;43.81467851;46.59038937;57.91428679;68.51589937
Sapuyes;Nariño;44.79558833;46.89159856;54.17936097;66.20655193;61.74411189;85.56629982;62.84023095;69.2110626;65.96116599;57.45979798;67.38056642;77.91806188
Taminango;Nariño;74.86942122;77.30044247;86.96968261;89.94292191;107.1149565;103.7391513;108.0383658;138.3500812;148.2737937;146.64841;175.3389963;203.7817401
Tangua;Nariño;56.82774044;65.07688723;91.13767562;83.47612368;88.99623202;74.18782473;91.63394083;78.0215817;91.64961366;93.67685778;106.1658263;141.973936
San Andres De Tumaco;Nariño;905.836387;946.0776213;999.0900354;1085.974393;1334.776357;1643.741336;1397.714463;1525.242216;1923.68341;1782.209435;2056.286696;2323.975687
Tuquerres;Nariño;256.7932011;295.0886749;307.8846604;338.2514288;345.2711673;394.9106329;393.2920187;386.9736798;270.2742054;371.0538797;409.3584627;539.1471957
Yacuanquer;Nariño;58.11805551;51.31658866;52.61894295;60.14427853;62.07857912;84.64209351;83.1608284;87.93162586;90.20966401;95.36791441;124.2031262;149.0377476
Cucuta;Norte De Santander;4932.110125;5172.577915;5729.140003;5998.336328;6340.905151;7455.621723;7799.826266;8514.126509;8969.709623;8757.527889;10156.52012;11724.14595
Abrego;Norte De Santander;150.2324664;138.0613332;165.3846499;169.0333507;170.6799425;185.2070904;196.8200813;214.3456122;269.7955347;299.5810872;330.0901847;468.9796384
Arboledas;Norte De Santander;52.92132812;48.66754736;50.51972086;56.59436187;55.54595292;62.12408596;57.08017085;59.72085661;65.10021008;70.12594052;85.4496788;110.4511623
Bochalema;Norte De Santander;73.22801118;62.1714779;64.40037325;70.48347975;72.77238973;84.81196836;96.21950669;116.2555074;93.40828784;102.8534741;145.21791;238.6139185
Bucarasica;Norte De Santander;24.73982927;25.21391872;28.70291949;31.64509248;36.0895051;42.27254284;46.56092222;42.8843869;50.38214719;41.84323211;51.52719864;66.59957512
Cacota;Norte De Santander;15.95610826;18.11142174;18.80611894;21.25729961;20.74997839;21.73144893;21.87256753;23.59813805;24.59861504;23.57904784;25.92566238;39.04978042
Cachira;Norte De Santander;43.27643751;45.43044171;51.66702377;56.39034698;61.42127405;65.22024415;70.21179646;72.39928963;78.33035534;80.29176091;93.43361391;117.8228601
Chinacota;Norte De Santander;116.3428059;109.9484325;117.7712113;142.198592;137.0744404;172.2220522;147.5971304;171.1072311;185.0771586;168.72737;213.0930834;261.4676227
Chitaga;Norte De Santander;51.3259796;52.1226287;57.27266233;64.7761251;64.47910925;71.22668067;66.54340374;66.4843804;70.15098964;73.86097755;93.32807788;120.4187642
Convencion;Norte De Santander;93.02178218;98.35184136;109.9667366;106.7090551;104.8909256;107.4936239;112.4091128;132.2646966;134.2481945;144.1958756;173.9366114;213.8484644
Cucutilla;Norte De Santander;32.1410458;35.14923091;44.38506666;46.64747488;52.03033508;60.83287073;58.98382127;57.72615783;63.95244113;65.0320235;84.75858953;104.4331701
Durania;Norte De Santander;35.59918552;40.64856836;36.93658037;38.21350963;38.21569883;39.57474883;48.62504631;46.71855361;47.61844495;52.44939429;76.83321793;95.05007683
El Carmen;Norte De Santander;75.51905362;73.93614612;81.39059187;83.08537041;90.69028081;106.9369597;118.4093463;113.7323427;127.0263134;136.8984969;142.9971928;213.0302893
El Tarra;Norte De Santander;55.00994296;58.77337467;67.99743454;71.16264232;79.71870577;85.18435611;86.05788878;105.1789746;103.6548705;103.6446039;119.0945757;150.8585361
El Zulia;Norte De Santander;247.0678454;257.6088603;259.3500685;287.4905302;332.6380074;385.7873051;397.1228538;300.2640451;296.1795885;262.058294;341.6515509;645.3966193
Gramalote;Norte De Santander;22.88002618;23.71201506;27.48527767;29.77224432;33.91382279;36.94362823;37.60145163;38.62468103;43.59311514;45.51213952;53.88253854;70.59299687
Hacari;Norte De Santander;45.11300297;48.01428409;51.99279621;51.56306608;58.21864061;65.37183249;63.57146034;67.24062731;63.22806083;63.50333372;75.94886765;89.90362708
Herran;Norte De Santander;13.56050694;14.70854049;17.66441369;20.10406383;20.02724063;21.91555621;24.68139872;27.87650023;32.56274068;30.65951789;39.23544735;54.13309271
Labateca;Norte De Santander;30.25265988;30.25833637;33.32021228;35.71642997;39.8112068;41.4925706;45.11596502;42.7428547;50.60583261;53.3675496;69.38105002;91.84843814
La Esperanza;Norte De Santander;72.90216657;81.3803708;86.66857203;101.2003819;102.3986357;107.7005491;125.9236193;110.8792783;136.55301;145.5179914;190.2465986;242.8130244
La Playa;Norte De Santander;40.96470881;44.12040101;55.95826446;68.15375501;75.82165718;83.36869256;68.85583836;89.99406746;88.80416321;94.68377944;93.47835512;131.6865714
Los Patios;Norte De Santander;312.8333547;333.2675185;391.0437834;484.9781323;725.9725512;550.6913738;502.3820536;521.2343203;579.4718734;556.5271056;645.1183322;779.1852442
Lourdes;Norte De Santander;25.21878208;23.17620101;26.39738755;27.58800443;31.3529815;36.2511987;47.31119933;41.53586375;46.24535298;46.30685149;58.13459104;77.07784193
Mutiscua;Norte De Santander;23.88283747;25.44888043;26.87643057;29.21158567;32.01029375;42.23747795;41.65070369;48.15435964;47.98226441;46.76943316;52.84044947;71.82127632
Ocana;Norte De Santander;570.2739368;593.7852155;667.7293706;796.4189748;816.2720151;785.2092033;746.2046394;820.044448;909.7007979;809.4215496;918.7426165;1136.946602
Pamplona;Norte De Santander;221.5973172;230.2354312;254.5048245;290.1222255;297.8872106;290.4921063;310.2570593;331.5003128;318.8371107;334.8992945;381.6250173;471.9613966
Pamplonita;Norte De Santander;28.29551389;27.8872444;29.76488177;33.07540043;34.84163112;38.03333047;45.0917988;47.99199937;52.46694638;45.61985492;60.04975511;74.31838744
Puerto Santander;Norte De Santander;45.40428018;47.63258867;53.89921792;54.00549205;58.68781903;64.39030034;67.87163459;75.75720911;74.3831445;71.82288359;83.03949572;101.5766352
Ragonvalia;Norte De Santander;23.05563205;25.04640672;27.7336499;32.29197221;33.13178458;35.61004964;41.90208694;43.17368738;46.25774461;49.01967107;66.53095052;80.36091787
Salazar;Norte De Santander;55.99929574;72.0226376;66.78448774;94.19406536;73.3484793;77.98771142;80.42463791;83.40026255;93.63428725;90.60444152;115.5454707;163.3471604
San Calixto;Norte De Santander;71.04494587;72.4869065;71.92079119;71.93616641;65.10266184;80.74453746;83.77938707;91.91034596;94.77221041;104.3834311;104.995164;163.2256184
San Cayetano;Norte De Santander;86.86035848;106.1330575;103.5991193;104.8050452;121.9351199;169.452744;166.4906464;193.0272241;213.6053936;217.1557559;253.0564806;367.9920165
Santiago;Norte De Santander;22.46632366;26.0640109;19.80539382;21.66478021;23.59682303;23.05561351;24.38903753;27.57333486;31.62045834;34.46132232;39.09615909;55.75863686
Sardinata;Norte De Santander;217.5073103;230.1374725;203.7382128;195.0534509;227.4113426;253.1486582;305.3707472;344.2922601;303.9063481;241.8424499;294.8132018;814.006078
Silos;Norte De Santander;36.10094109;40.02236239;54.41132924;66.03512252;62.59563651;67.13478003;63.54197729;69.9285774;68.02605498;53.92206042;80.85129999;110.0472711
Teorama;Norte De Santander;69.70932185;76.4856853;83.94208815;90.0146534;95.71884156;117.8900072;101.4629825;102.3669858;96.83356775;110.6674257;117.967213;136.4648899
Tibu;Norte De Santander;368.3361448;418.6959288;366.8471105;402.3495045;481.5559594;481.4957688;546.7200682;533.5033229;497.3453024;511.9459264;679.6841411;871.9645101
Toledo;Norte De Santander;76.00451086;76.96093799;84.00740488;89.05061858;93.5962243;103.7553532;111.8191559;110.5847684;147.6409833;145.1949985;181.1288693;194.4516812
Villa Caro;Norte De Santander;24.95287636;26.82239802;29.1540985;31.92294048;32.01731295;35.51111882;32.90027223;33.92881412;35.5455604;46.56060405;41.57670183;49.73288346
Villa del Rosario;Norte De Santander;339.8285517;365.0876398;415.2909221;493.6703515;509.1775886;504.4172226;591.3032806;602.6181849;648.2354268;610.4966979;711.0780445;841.8249598
Armenia;Quindio;2508.897492;2714.787022;2837.701592;2940.713435;3303.918377;3674.794267;3914.388152;4066.695193;4376.768278;4250.089473;4982.34305;5811.577269
Buenavista;Quindio;54.58767383;52.28683996;57.38293627;59.62152455;69.94283891;68.87112225;67.80438031;64.85004054;76.57739285;92.19926457;115.4054918;155.2593646
Calarca;Quindio;438.7644293;497.4754361;520.2743284;544.0455135;598.7454752;630.2532527;637.981343;666.7812225;724.0139733;716.0911224;856.4895019;1077.840309
Circasia;Quindio;176.8851201;199.0697219;212.6403705;224.5796126;241.1683222;294.8471206;303.9420687;320.5618651;339.1917279;322.0525621;426.1388117;521.3104732
Cordoba;Quindio;39.72766209;50.16566164;49.913048;52.43809396;63.12530951;64.56759785;67.3030651;67.55185579;78.32037746;78.60481765;95.54561564;127.3773526
Filandia;Quindio;111.3600539;125.8764909;152.9996206;150.6199075;161.1509821;208.3980366;199.8014569;232.0569802;229.1408414;204.1397698;223.7224947;286.0563548
Genova;Quindio;59.9389527;73.1100758;77.97436404;82.59266136;100.066294;109.1831626;110.6593837;107.5246884;128.5196354;132.7880629;154.0214122;205.2243866
La Tebaida;Quindio;279.346039;334.223014;324.2910393;394.9185398;456.1500702;463.8954757;505.9356634;572.3978331;583.5192763;525.2478034;667.36784;865.522701
Montenegro;Quindio;361.2572556;392.0594486;386.688862;405.9756238;417.0951301;510.7015787;613.5738992;605.9509601;624.8872025;647.8257991;717.3015216;912.9220256
Pijao;Quindio;72.07514792;75.6188074;75.31791691;78.31863241;90.49179214;105.0232373;134.5805847;138.0389692;141.0191663;154.2151118;192.7143914;271.0588825
Quimbaya;Quindio;320.6141535;345.5027535;396.2208624;355.5056313;409.2182194;496.1802219;489.220314;513.3410223;569.5050907;564.0572012;675.6482403;875.4686491
Salento;Quindio;61.56749953;75.34169412;79.08331564;97.00096367;104.441858;127.1615435;144.5591811;119.7214441;147.5379112;134.7958832;187.2569372;247.9124637
Pereira;Risaralda;4572.507776;5076.259977;5744.80906;6447.072953;6958.169029;7530.928062;8000.745495;8611.06109;9220.216368;8984.319648;10401.89942;12351.14559
Apia;Risaralda;119.7003922;130.517708;125.5518024;128.3058869;142.0212742;165.471276;164.3045111;178.3797809;196.8504693;215.5757246;268.2809708;375.260559
Balboa;Risaralda;148.7465539;160.0637916;159.4818958;176.9853521;233.7636377;283.5495838;272.1158277;248.9832062;263.753007;276.0637613;326.608896;434.3201905
Belen De Umbria;Risaralda;248.1202667;229.6584159;281.5420812;290.5312421;281.6161532;319.409178;325.4650789;326.8026474;395.8827031;368.8900205;458.0245424;621.1257418
Dos Quebradas;Risaralda;1559.096333;1597.979984;1688.972731;1876.392874;2100.641134;2332.612098;2569.366826;2719.427591;2872.044849;2727.032344;3341.619805;3998.66246
Guatica;Risaralda;80.09647546;82.3062284;91.62787191;99.66165473;110.7859067;129.40821;146.9654705;147.0484401;195.712592;151.0753963;213.8070205;275.7576445
La Celia;Risaralda;73.89758543;70.87694348;74.93125596;74.43407271;83.33318061;97.131004;98.85262807;100.3694586;111.7842668;114.2995996;143.4644057;197.7344063
